review_id,hotel_id,hotel_name,city,star_rating,overall_rating,total_reviews,price_per_night_inr,room_size_sqft,number_of_rooms,number_of_floors,year_established,family_friendly,pet_friendly,business_facilities,pool_available,spa_available,primary_crowd_type,cleanliness_score,service_score,food_quality_score,location_score,amenities,nearby_attraction,distance_to_attraction_km,reviewer_name,review_rating,review_date,review_text
REV0337,HTL085,Urban Oasis Hotel Hyderabad,Hyderabad,5,2.9,2685,6642,717,454,32,2016,Yes,Yes,No,No,Yes,Groups,4.9,3.1,3.1,4.3,Laundry|Restaurant|Spa|Kids Club|Concierge|Free Parking|Airport Shuttle,Local Market,8.6,Ritu Agarwal,3.9,2024-02-26,Rooftop restaurant with sea view — this was the main reason we booked and we were not disappointed. The pool sits right at the edge of the terrace overlooking the coastline. Dining experience was top tier. The pasta and grilled fish were outstanding. Ambiance in the evening with fairy lights and the sound of the sea was romantic beyond words. Rooms were also clean and well-maintained. Great value for a premium coastal experience.
REV0338,HTL085,Urban Oasis Hotel Hyderabad,Hyderabad,5,2.9,2685,6642,717,454,32,2016,Yes,Yes,No,No,Yes,Groups,4.9,3.1,3.1,4.3,Laundry|Restaurant|Spa|Kids Club|Concierge|Free Parking|Airport Shuttle,Local Market,8.6,Neha Bansal,4.9,2024-11-10,The hotel sits right on the lake and every room has a water view. The restaurant is built on a jetty that extends over the lake — dining above still water with mountains reflected in it is a surreal experience. It is not a sea view but the lake view is arguably more beautiful and peaceful. The pool is positioned at the edge of the property with the lake just beyond it. Boat rides are available at sunrise which we highly recommend. Great for couples and nature lovers.
REV0339,HTL085,Urban Oasis Hotel Hyderabad,Hyderabad,5,2.9,2685,6642,717,454,32,2016,Yes,Yes,No,No,Yes,Groups,4.9,3.1,3.1,4.3,Laundry|Restaurant|Spa|Kids Club|Concierge|Free Parking|Airport Shuttle,Local Market,8.6,Manish Tiwari,3.9,2024-11-22,The most romantic hotel we have ever stayed at. The rooftop restaurant with its sea view and candle-lit tables is made for couples. The infinity pool right next to it means you can watch the stars from the water. Staff went out of their way to arrange a surprise sunset cruise for us. Room was elegantly designed with premium linen and a private balcony. This hotel understands romance at a deep level. Already planning to return for our next anniversary.
REV0340,HTL086,Pearl Continental,Bangalore,3,4.6,1911,12378,773,412,32,2008,Partially,No,Yes,Yes,Yes,Family,3.7,4.7,4.9,3.6,Rooftop Lounge|Concierge|Spa|Swimming Pool|Gym|Kids Club|Airport Shuttle|Conference Rooms,Local Market,2.7,Rohan Gupta,3.6,2024-04-23,We had our family reunion here with 12 adults and 5 children. The hotel handled our group beautifully. Multiple dining options in the restaurant and poolside snack bar made feeding everyone effortless. The kids had a blast at the pool area which has slides and splash pads. Common areas are well-supervised. Evening cultural performances at the courtyard were a hit with both adults and kids. Rooms were clean and the buffet breakfast was elaborate and fresh.
REV0341,HTL086,Pearl Continental,Bangalore,3,4.6,1911,12378,773,412,32,2008,Partially,No,Yes,Yes,Yes,Family,3.7,4.7,4.9,3.6,Rooftop Lounge|Concierge|Spa|Swimming Pool|Gym|Kids Club|Airport Shuttle|Conference Rooms,Local Market,2.7,Arjun Reddy,2.8,2024-07-02,Rooftop restaurant with sea view — this was the main reason we booked and we were not disappointed. The pool sits right at the edge of the terrace overlooking the coastline. Dining experience was top tier. The pasta and grilled fish were outstanding. Ambiance in the evening with fairy lights and the sound of the sea was romantic beyond words. Rooms were also clean and well-maintained. Great value for a premium coastal experience.
REV0342,HTL086,Pearl Continental,Bangalore,3,4.6,1911,12378,773,412,32,2008,Partially,No,Yes,Yes,Yes,Family,3.7,4.7,4.9,3.6,Rooftop Lounge|Concierge|Spa|Swimming Pool|Gym|Kids Club|Airport Shuttle|Conference Rooms,Local Market,2.7,Suresh Krishnan,2.8,2024-08-15,"Spent 3 nights here entirely focused on wellness. The spa menu is comprehensive with Ayurvedic treatments, deep tissue massages, and couple packages. The pool is kept at a comfortable temperature and the surrounding area is decorated with plants and ambient lighting. Restaurant food is healthy and fresh. The hotel maintains a no-noise policy after 10pm which makes the environment genuinely peaceful. If you want to decompress and recharge, this is the place."
REV0343,HTL087,Silver Peaks Lodge,Hyderabad,4,2.8,248,15682,799,267,34,1996,Partially,Yes,Yes,Yes,No,Groups,4.0,3.8,4.9,4.8,Bar|Conference Rooms|Rooftop Lounge|Bicycle Rental|Kids Club,National Park,1.6,Ritu Agarwal,4.1,2024-04-07,The hotel looks great in photos but reality was different. The rooftop dining area is small and noisy. The sea view exists but only if you get a corner table which required booking days in advance. Pool maintenance was mediocre — the water was not very clean on day two of our stay. Check-in took nearly an hour. Positives — the bed was extremely comfortable and the breakfast buffet was actually quite good. Overall a below average experience for a supposedly 4-star property.
REV0344,HTL087,Silver Peaks Lodge,Hyderabad,4,2.8,248,15682,799,267,34,1996,Partially,Yes,Yes,Yes,No,Groups,4.0,3.8,4.9,4.8,Bar|Conference Rooms|Rooftop Lounge|Bicycle Rental|Kids Club,National Park,1.6,Neha Bansal,4.3,2024-11-12,Woke up every morning to the sound of birds and the sight of mist rising off the lake. The open-air lakeside restaurant serves excellent local cuisine and the ambiance is very romantic. The pool overlooks the lake and you can see boats drifting past while you swim. The hotel is well-maintained and the staff was consistently helpful. Ideal for a peaceful escape from city life. One of the most beautiful properties we have stayed at in India.
REV0345,HTL087,Silver Peaks Lodge,Hyderabad,4,2.8,248,15682,799,267,34,1996,Partially,Yes,Yes,Yes,No,Groups,4.0,3.8,4.9,4.8,Bar|Conference Rooms|Rooftop Lounge|Bicycle Rental|Kids Club,National Park,1.6,Vikram Singh,5.0,2024-11-06,The rooftop lounge and restaurant is the highlight of this city hotel. Sitting 22 floors up with a panoramic 360 degree view of the city skyline is something else. We had cocktails and small plates up there every evening. The pool on the rooftop is a gorgeous glass edge pool that gives you a stunning overhead view of the streets below. Food is fusion cuisine and the quality is very high. Perfect for a long weekend city break.
REV0346,HTL087,Silver Peaks Lodge,Hyderabad,4,2.8,248,15682,799,267,34,1996,Partially,Yes,Yes,Yes,No,Groups,4.0,3.8,4.9,4.8,Bar|Conference Rooms|Rooftop Lounge|Bicycle Rental|Kids Club,National Park,1.6,Manish Tiwari,3.9,2024-11-11,"No frills but everything you need. Clean rooms, functional pool, a simple restaurant with decent food. Staff was helpful with directions and local tips. Met a lot of solo travelers and backpackers here which made for a social atmosphere. The common lounge area is a great place to swap travel stories. No rooftop restaurant or sea views but for the price range this hotel delivers solid value. Great base for exploring the city."
REV0347,HTL087,Silver Peaks Lodge,Hyderabad,4,2.8,248,15682,799,267,34,1996,Partially,Yes,Yes,Yes,No,Groups,4.0,3.8,4.9,4.8,Bar|Conference Rooms|Rooftop Lounge|Bicycle Rental|Kids Club,National Park,1.6,Sneha Patel,4.4,2024-09-16,"Came here for a birthday celebration and the rooftop restaurant delivered. The city view from up top is spectacular, especially at night when the lights of the city spread out below you. The pool on the same level makes it a complete rooftop experience. Desserts were exceptional and the staff arranged a surprise cake. Service was personalized and thoughtful. The hotel is centrally located so sightseeing was easy. Highly recommend for special occasions."
REV0348,HTL088,Silver Peaks Lodge Pune,Pune,5,3.7,2236,10869,632,433,2,2018,Yes,Yes,No,Yes,Yes,Family,3.4,4.5,2.9,3.6,Gym|Laundry|Swimming Pool|Concierge|Bar|Restaurant,Botanical Garden,0.5,Kavya Iyer,4.4,2024-09-13,Rooftop restaurant with sea view — this was the main reason we booked and we were not disappointed. The pool sits right at the edge of the terrace overlooking the coastline. Dining experience was top tier. The pasta and grilled fish were outstanding. Ambiance in the evening with fairy lights and the sound of the sea was romantic beyond words. Rooms were also clean and well-maintained. Great value for a premium coastal experience.
REV0349,HTL088,Silver Peaks Lodge Pune,Pune,5,3.7,2236,10869,632,433,2,2018,Yes,Yes,No,Yes,Yes,Family,3.4,4.5,2.9,3.6,Gym|Laundry|Swimming Pool|Concierge|Bar|Restaurant,Botanical Garden,0.5,Kavya Iyer,3.8,2024-12-10,"Booked the honeymoon package and it was absolutely perfect. Private candlelit dinner on the rooftop with the ocean as our backdrop. The pool was heated and we had it to ourselves in the evening — the hotel staff set up floats and chilled wine for us. Rose petals in the room, champagne on arrival, and a surprise dessert plate on our anniversary night. The rooftop restaurant has a curated tasting menu that was one of the best meals of our lives. Service was discreet, warm, and deeply thoughtful."
REV0350,HTL088,Silver Peaks Lodge Pune,Pune,5,3.7,2236,10869,632,433,2,2018,Yes,Yes,No,Yes,Yes,Family,3.4,4.5,2.9,3.6,Gym|Laundry|Swimming Pool|Concierge|Bar|Restaurant,Botanical Garden,0.5,Priya Mehta,4.8,2024-07-14,Had a mixed experience. The rooftop restaurant was advertised as having sea views but was partially blocked by a neighboring building — disappointing. The pool was often overcrowded and sunbeds were hard to find after 9am. Food at the restaurant was average at best and room service arrived cold on two occasions. The rooms themselves were clean and comfortable but the price point does not match the delivery on amenities. Staff was polite but service was slow. Would not return at this price.
REV0351,HTL088,Silver Peaks Lodge Pune,Pune,5,3.7,2236,10869,632,433,2,2018,Yes,Yes,No,Yes,Yes,Family,3.4,4.5,2.9,3.6,Gym|Laundry|Swimming Pool|Concierge|Bar|Restaurant,Botanical Garden,0.5,Arjun Reddy,4.9,2024-01-01,"No frills but everything you need. Clean rooms, functional pool, a simple restaurant with decent food. Staff was helpful with directions and local tips. Met a lot of solo travelers and backpackers here which made for a social atmosphere. The common lounge area is a great place to swap travel stories. No rooftop restaurant or sea views but for the price range this hotel delivers solid value. Great base for exploring the city."
REV0352,HTL089,Golden Sands Resort Udaipur,Udaipur,4,4.6,2645,13550,759,398,14,1997,No,No,Yes,Yes,Yes,Business,4.5,3.2,2.6,3.6,Gym|Bicycle Rental|Free Parking|Bar|Swimming Pool|Rooftop Lounge,Theme Park,7.2,Neha Bansal,2.6,2024-11-20,Came here specifically for the rooftop sea view restaurant and it exceeded all expectations. The pool is right next to the open-air restaurant terrace so you get that incredible combination of swimming with ocean views and then dining with the same backdrop. The sunset from up there is one of the most beautiful things I have ever seen. Cocktails were creative and the chef curated a fresh catch menu daily. Perfect for couples and honeymooners.
REV0353,HTL089,Golden Sands Resort Udaipur,Udaipur,4,4.6,2645,13550,759,398,14,1997,No,No,Yes,Yes,Yes,Business,4.5,3.2,2.6,3.6,Gym|Bicycle Rental|Free Parking|Bar|Swimming Pool|Rooftop Lounge,Theme Park,7.2,Pooja Desai,3.7,2024-10-18,Traveled here with my family including two kids aged 6 and 10. The hotel was super family-friendly. There is a dedicated kids pool with water slides separate from the adult pool. The kids club ran activities from morning to evening so the children were entertained while we adults relaxed by the main pool. The restaurant had a children's menu with familiar dishes. Rooms were spacious enough for four people comfortably. The hotel is within walking distance of a beach which the kids absolutely loved.
REV0354,HTL089,Golden Sands Resort Udaipur,Udaipur,4,4.6,2645,13550,759,398,14,1997,No,No,Yes,Yes,Yes,Business,4.5,3.2,2.6,3.6,Gym|Bicycle Rental|Free Parking|Bar|Swimming Pool|Rooftop Lounge,Theme Park,7.2,Meera Pillai,2.7,2024-12-11,"Came here for a birthday celebration and the rooftop restaurant delivered. The city view from up top is spectacular, especially at night when the lights of the city spread out below you. The pool on the same level makes it a complete rooftop experience. Desserts were exceptional and the staff arranged a surprise cake. Service was personalized and thoughtful. The hotel is centrally located so sightseeing was easy. Highly recommend for special occasions."
REV0355,HTL090,Oceanfront Suites Udaipur,Udaipur,5,2.9,2119,6722,625,298,27,1990,No,Yes,Yes,No,No,Groups,3.6,4.9,4.0,3.9,Laundry|Room Service|Airport Shuttle|Swimming Pool|Spa|Rooftop Lounge|Kids Club|Restaurant,Zoo,9.2,Siddharth Roy,4.8,2024-02-13,Came here specifically for the rooftop sea view restaurant and it exceeded all expectations. The pool is right next to the open-air restaurant terrace so you get that incredible combination of swimming with ocean views and then dining with the same backdrop. The sunset from up there is one of the most beautiful things I have ever seen. Cocktails were creative and the chef curated a fresh catch menu daily. Perfect for couples and honeymooners.
REV0356,HTL090,Oceanfront Suites Udaipur,Udaipur,5,2.9,2119,6722,625,298,27,1990,No,Yes,Yes,No,No,Groups,3.6,4.9,4.0,3.9,Laundry|Room Service|Airport Shuttle|Swimming Pool|Spa|Rooftop Lounge|Kids Club|Restaurant,Zoo,9.2,Nikhil Joshi,3.9,2024-05-01,Had a mixed experience. The rooftop restaurant was advertised as having sea views but was partially blocked by a neighboring building — disappointing. The pool was often overcrowded and sunbeds were hard to find after 9am. Food at the restaurant was average at best and room service arrived cold on two occasions. The rooms themselves were clean and comfortable but the price point does not match the delivery on amenities. Staff was polite but service was slow. Would not return at this price.
